Nom_commune,Code_postal,coordonnees_gps
MONT LE VIGNOBLE,54113,48.6194473403,5.85052856749
LYS,64260,43.1338458627,-0.346755700017
MOUTROT,54113,48.6018097016,5.89684875772
MACAYE,64240,43.3223278424,-1.32403472047
NEUVILLER LES BADONVILLER,54540,48.5208088136,6.87681873145
MALAUSSANNE,64410,43.5702193545,-0.469701824259
NOVIANT AUX PRES,54385,48.8457598946,5.88509402021
MASPIE LALONQUERE JUILLACQ,64350,43.4247831466,-0.14776537036
PEXONNE,54540,48.4679125322,6.88380524568
MAULEON LICHARRE,64130,43.2166409006,-0.883099093035
PHLIN,54610,48.9167225344,6.27672257026
MENDIVE,64220,43.0830689585,-1.08233702672
REMBERCOURT SUR MAD,54470,48.9851155798,5.90361841528
MERACQ,64410,43.5116461311,-0.383432750249
ROYAUMEIX,54200,48.7851184202,5.8221072138
MIALOS,64410,43.4995726122,-0.409362300931
ST BOINGT,54290,48.4186728188,6.42962191006
MONCLA,64330,43.5813150725,-0.222857074215
ST MARTIN,54450,48.571711252,6.74965214111
MONTAGUT,64410,43.5488973424,-0.500913141999
ST MAX,54130,48.7052276034,6.20645111198
MONT DISSE,64330,43.5540384731,-0.148656162377
ST SAUVEUR,54480,48.5230682031,7.00308119799
MORLAAS,64160,43.3345842802,-0.268321408256
SAULXURES LES NANCY,54420,48.685833475,6.25394887342
MOUMOUR,64400,43.2105912463,-0.661946566242
SEXEY AUX FORGES,54550,48.6346984648,6.02336738736
MOURENX,64150,43.3740220656,-0.617464224458
THEY SOUS VAUDEMONT,54930,48.4044708625,6.05299530826
MUSCULDY,64130,43.1868106258,-0.995319456738
THUMEREVILLE,54800,49.2035423546,5.80624858651
NAVARRENX,64190,43.3288673351,-0.736425017112
TRAMONT ST ANDRE,54115,48.4143611906,5.92748990163
OLORON STE MARIE,64400,43.1560871189,-0.587546244432
URUFFE,54112,48.5686957619,5.74648893211
ORDIARP,64130,43.1898726884,-0.963886517377
VAL ET CHATILLON,54480,48.5544444959,7.00739045852
OSSENX,64190,43.3765462273,-0.80836547403
VANDOEUVRE LES NANCY,54500,48.6579999356,6.16531229307
OZENX MONTESTRUCQ,64300,43.434296626,-0.807501200009
BOIS DE HAYE,54840,48.6991910373,6.04715070856
PARBAYSE,64360,43.3329548199,-0.549856093173
VELLE SUR MOSELLE,54290,48.5304708642,6.28555083892
PARDIES PIETAT,64800,43.2137224883,-0.311095758037
VILLE AU MONTOIS,54620,49.417435049,5.80118957601
PAU,64000,43.3200189773,-0.350337918181
VILLERS EN HAYE,54380,48.8203320027,6.00699057007
PONTACQ,64530,43.1983211463,-0.103500734217
VILLERUPT,54190,49.4647155933,5.92643741054
POURSIUGUES BOUCOUE,64410,43.5541576599,-0.378415416336
VITRIMONT,54300,48.5905577157,6.44238362199
PRECHACQ NAVARRENX,64190,43.2799895089,-0.705497036287
VIVIERS SUR CHIERS,54260,49.465789726,5.63118044912
RAMOUS,64270,43.5249836797,-0.880069037681
ANDERNAY,55800,48.783786876,4.95243588603
RIVEHAUTE,64190,43.3432256931,-0.85985108204
BADONVILLIERS GERAUVILLIERS,55130,48.5444733383,5.5777546612
ST CASTIN,64160,43.3743065004,-0.309504991301
BAUDREMONT,55260,48.8371703603,5.39335538286
ST ESTEBEN,64640,43.3288407635,-1.21620474075
BEAUCLAIR,55700,49.451925219,5.11758186646
ST ETIENNE DE BAIGORRY,64430,43.179022936,-1.35105102148
BOUREUILLES,55270,49.1963115003,5.02208212432
ST FAUST,64110,43.270186835,-0.44796457911
BOVIOLLES,55500,48.6452890077,5.41584931677
ST GLADIE ARRIVE MUNEIN,64390,43.3714422062,-0.92287013321
BRABANT EN ARGONNE,55120,49.1207632255,5.14345539293
ST JEAN POUDGE,64330,43.5282173941,-0.185319400051
BREHEVILLE,55150,49.3843029047,5.33372175915
ST LAURENT BRETAGNE,64160,43.382550943,-0.205102257997
BROUENNES,55700,49.5214266627,5.25429244028
ST MARTIN D ARBEROUE,64640,43.3433653939,-1.18372407608
BUZY DARMONT,55400,49.1747296825,5.70639284211
ST MEDARD,64370,43.5349414863,-0.587158607192
CHARPENTRY,55270,49.2572362947,5.04141957375
ST MICHEL,64220,43.0893274033,-1.23447352127
CHAUVENCY LE CHATEAU,55600,49.5231474391,5.30784952619
ST PIERRE D IRUBE,64990,43.462632374,-1.44207882507
COMBRES SOUS LES COTES,55160,49.060064851,5.62218735388
SAULT DE NAVAILLES,64300,43.5406415198,-0.676491082021
COUSANCES LES FORGES,55170,48.6171588991,5.0853615873
SAUVELADE,64150,43.3913713418,-0.716491969468
DELUT,55150,49.4112381123,5.42861600912
SEBY,64410,43.479615245,-0.397462262821
DOMPIERRE AUX BOIS,55300,48.9997079464,5.59058564532
SEVIGNACQ MEYRACQ,64260,43.1376731477,-0.385672446851
LES EPARGES,55160,49.0644524312,5.58324844754
TARDETS SORHOLUS,64470,43.1284037403,-0.839978372656
FAINS VEEL,55000,48.779817337,5.11255044282
TARON SADIRAC VIELLENAVE,64330,43.5121931243,-0.244633052278
FOUCHERES AUX BOIS,55500,48.631196437,5.25056095689
URRUGNE,64700,43.3497136026,-1.69722838309
GESNES EN ARGONNE,55110,49.3059315656,5.05548499562
ADE,65100,43.1415839472,-0.0260255659904
HARVILLE,55160,49.0956539028,5.72863323305
AGOS VIDALOS,65400,43.0397405633,-0.0754111444316
HORVILLE EN ORNOIS,55130,48.4878089513,5.46806713006
ANERES,65150,43.0760669312,0.464444450073
LACHALADE,55120,49.1756905147,4.99292199348
ANSOST,65140,43.4324735802,0.109776461821
LAMORVILLE,55300,48.964535147,5.59226400853
ANTICHAN,65370,42.9924688915,0.583832200787
LANDRECOURT LEMPIRE,55100,49.0991326551,5.32989005207
ANTIN,65220,43.3324246014,0.290105540606
LISLE EN BARROIS,55250,48.9202691464,5.08297428907
ARAGNOUET,65170,42.784224156,0.178165691036
LOUVEMONT COTE DU POIVRE,55100,49.2407092317,5.40169210567
ARCIZAC EZ ANGLES,65100,43.0961049437,0.0150289813237
MAIZEY,55300,48.9230075702,5.53791038683
ARGELES GAZOST,65400,43.006001672,-0.0963626224791
MENIL AUX BOIS,55260,48.8029208567,5.43679104224
ARREAU,65240,42.9142857296,0.338038988881
MOGNEVILLE,55800,48.7751610805,4.99231252941
ARTAGNAN,65500,43.4068464374,0.0826210970042
MONTBRAS,55140,48.5153868171,5.70082281043
ASPIN EN LAVEDAN,65100,43.0749440828,-0.0492041066704
MOULOTTE,55160,49.1019942644,5.75171537684
AUBAREDE,65350,43.2705496988,0.249527710509
VAL D ORNAIN,55000,48.8072006792,5.08545079895
AULON,65240,42.8566915829,0.263308131503
NAIVES ROSIERES,55000,48.8002647073,5.2290200392
AUREILHAN,65800,43.2497030503,0.103640168515
NANCOIS SUR ORNAIN,55500,48.7206725009,5.31852190946
AURIEBAT,65700,43.4992440945,0.0882821803633
NIXEVILLE BLERCOURT,55120,49.1118913184,5.26188176234
AVAJAN,65240,42.8474630152,0.402289905692
NONSARD LAMARCHE,55210,48.9387436314,5.75541848294
AVENTIGNAN,65660,43.061616187,0.523748074875
NOYERS AUZECOURT,55800,48.8849963805,4.9795655698
AVEZAC PRAT LAHITTE,65130,43.0649077619,0.3352681161
PARFONDRUPT,55400,49.1473840735,5.72473139951
BAGNERES DE BIGORRE,65710,42.9758668859,0.132640694318
PILLON,55230,49.3719058703,5.57959766721
BANIOS,65200,43.0387732941,0.22854718648
RANCOURT SUR ORNAIN,55800,48.8201062551,4.91562191671
BARRANCOUEU,65240,42.9099558733,0.325530555509
RONVAUX,55160,49.1308317869,5.56071907553
BAZET,65460,43.2907000893,0.0755201253689
ROUVROIS SUR OTHAIN,55230,49.3871461165,5.62761373552
BERBERUST LIAS,65100,43.0347901584,-0.0328719658346
ST ANDRE EN BARROIS,55220,49.0097722899,5.23315841367
BERNADETS DESSUS,65190,43.2125027639,0.295205829649
ST HILAIRE EN WOEVRE,55160,49.074793582,5.70636197976
BETPOUEY,65120,42.8602756979,0.0652448602604
SAULVAUX,55500,48.6897973515,5.46044345308
BEYREDE JUMET CAMOUS,65410,42.9554911892,0.338191810154
SENONCOURT LES MAUJOUY,55220,49.0585412777,5.34394200098
BOO SILHEN,65400,43.019031119,-0.0730896930851
SEUZEY,55300,48.9882446498,5.56084684316
BORDERES SUR L ECHEZ,65320,43.2654849206,0.0424725726856
TANNOIS,55000,48.7133377728,5.22030723215
BOURS,65460,43.2761096704,0.0907724442987
THILLOT,55210,49.0250512589,5.66665859799
BULAN,65130,43.043232784,0.279721330275
TREMONT SUR SAULX,55000,48.7435666584,5.06993719945
CAHARET,65190,43.1450399682,0.313300480102
SEUIL D ARGONNE,55250,48.9741184199,5.05640187676
CAMALES,65500,43.3587114668,0.0800191422189
COUSANCES LES TRICONVILLE,55500,48.769706572,5.40036892505
CAMPAN,65710,42.9614883707,0.217031289795
VARENNES EN ARGONNE,55270,49.2271516493,5.01654206132
CASTELVIEILH,65350,43.281097408,0.201372876533
VELAINES,55500,48.6973807648,5.29679363324
CASTERA LANUSSE,65190,43.1721431119,0.291846368196
VIGNEULLES LES HATTONCHATEL,55210,48.9857791469,5.724051532
CAUTERETS,65110,42.8522083035,-0.126528407421
VILOSNES HARAUMONT,55110,49.3370255498,5.2447539057
CHELLE SPOU,65130,43.1426153635,0.248633985629
VITTARVILLE,55150,49.3884920923,5.40985151504
DOURS,65350,43.306657768,0.133314265723
VOUTHON BAS,55130,48.4892446628,5.61374554666
ENS,65170,42.7969837017,0.334770180996
ALLAIRE,56350,47.6392193445,-2.17681507496
ESCALA,65250,43.0877050147,0.411249757071
AMBON,56190,47.5570972136,-2.54057380669
ESPARROS,65130,43.0106422066,0.306373964745
BEIGNON,56380,47.9655803913,-2.1804139894
ESTAING,65400,42.8811154225,-0.205984086638
BIGNAN,56500,47.8771804702,-2.75915073091
FONTRAILLES,65220,43.3424585482,0.368909254988
BRANDIVY,56390,47.7845009747,-2.92240814832
FRECHOU FRECHET,65190,43.1763752493,0.162182597764
BUBRY,56310,47.969363201,-3.17594645997
GAILLAGOS,65400,42.9935161811,-0.181340859661
CAMPENEAC,56800,47.962439437,-2.27757699452
GAUDENT,65370,42.9975262511,0.559482919265
CARENTOIR,56910,47.8204086772,-2.14646724944
GAZAVE,65250,43.0294569149,0.4215522116
CARNAC,56340,47.608433163,-3.06973611145
GENOS,65240,42.7519110844,0.391498032881
COLPO,56390,47.8163021083,-2.80656999612
GRAILHEN,65170,42.83138911,0.372241097838
COURNON,56200,47.7490041075,-2.09816065532
HACHAN,65230,43.2848182043,0.455050397796
ERDEVEN,56410,47.6370207886,-3.15628129656
HIBARETTE,65380,43.1651076047,0.0381107147768
GOURIN,56110,48.1365207443,-3.60390071405
HIIS,65200,43.1356432139,0.096431409035
GROIX,56590,47.6372394221,-3.4644268016
IBOS,65420,43.2411378996,0.000239711403462
GUILLAC,56800,47.9238724593,-2.47986722223
JEZEAU,65240,42.9114645299,0.407364858674
LANDEVANT,56690,47.7714410604,-3.11373409438
LAFITOLE,65700,43.4493703401,0.0766668449898
LIMERZEL,56220,47.6357871831,-2.36132601788
LAMARQUE RUSTAING,65220,43.2770067649,0.294662608938
MARZAN,56130,47.5415287199,-2.35411657522
LANCON,65240,42.8820682705,0.36788060148
MOLAC,56230,47.7362321249,-2.43951991682
LARAN,65670,43.2344827655,0.473331822869
MUZILLAC,56190,47.5547990071,-2.47313130571
LASCAZERES,65700,43.4981293192,-0.0285264493096
EVELLYS,56500,47.9969702073,-2.84450199902
LASSALES,65670,43.2097258268,0.486113113941
NOYAL PONTIVY,56920,48.0614251201,-2.89115096448
LAU BALAGNAS,65400,42.9932113326,-0.0889285600847
PLOUGOUMELEN,56400,47.6608388788,-2.89786302771
LAYRISSE,65380,43.1369406664,0.0500385637109
PLUMERGAT,56400,47.7279059531,-2.92323704418
LEZIGNAN,65100,43.098874846,-0.00717400670291
LA ROCHE BERNARD,56130,47.5193208116,-2.30307422213
LORTET,65250,43.0398593753,0.374062084533
ROCHEFORT EN TERRE,56220,47.6983579224,-2.34412952507
LOURDES,65100,43.1074297344,-0.0768069387932
ROUDOUALLEC,56110,48.1198265822,-3.69385005734
LUZ ST SAUVEUR,65120,42.8320053922,0.0163906780322
ST BARTHELEMY,56150,47.9265481211,-3.04066993826
LUZ ST SAUVEUR,65120,42.8320053922,0.0163906780322
COCHEREN,57800,49.1434616014,6.8532637393
MAUBOURGUET,65700,43.4688561646,0.044250933589
COIN SUR SEILLE,57420,49.0102275931,6.15977287871
MAUVEZIN,65130,43.1208235208,0.28103379635
COURCELLES CHAUSSY,57530,49.1184504729,6.39972759611
MONT,65240,42.8210570316,0.443991719394
CREHANGE,57690,49.0509994159,6.57512805664
MOUMOULOUS,65140,43.3591394974,0.244384113594
DANNE ET QUATRE VENTS,57370,48.7616932875,7.29067794786
NEUILH,65200,43.0748778356,0.0705571748574
FAILLY,57640,49.1632324658,6.27202810921
OLEAC DESSUS,65190,43.1610283433,0.19689417299
FAREBERSVILLER,57450,49.1168142079,6.86777677982
ORIEUX,65190,43.2345017899,0.294377366184
FEY,57420,49.0296436308,6.0997498938
OSMETS,65350,43.3080163694,0.264427382148
GOETZENBRUCK,57620,48.974624573,7.37727669636
OURDE,65370,42.9660003493,0.544379532923
GRENING,57660,48.974322105,6.84167758808
OURDON,65100,43.0322561805,-0.0135097211174
GROSBLIEDERSTROFF,57520,49.1552146769,7.02220762018
OUZOUS,65400,43.0370929502,-0.103757903937
HARGARTEN AUX MINES,57550,49.2213146736,6.60477300575
OZON,65190,43.1694074655,0.2540513635
HAVANGE,57650,49.3886163858,6.00100680811
PAILHAC,65240,42.911922384,0.367540499398
HAYANGE,57700,49.330858891,6.06649233507
PEYRIGUERE,65350,43.2524090816,0.261598345068
HELLIMER,57660,48.9953314454,6.82557922684
PEYRUN,65140,43.3304439427,0.191795849008
HILBESHEIM,57400,48.7801948561,7.10042717343
POUY,65230,43.262645754,0.557997332005
HOLLING,57220,49.2572520068,6.49985680786
SABALOS,65350,43.2845871037,0.145076212959
HOLVING,57510,49.0141852798,6.96843320029
ST LARY SOULAN,65170,42.7591645461,0.28622709133
HOMBOURG HAUT,57470,49.1275851228,6.77437338619
SARIAC MAGNOAC,65230,43.3094204607,0.553619587154
HULTEHOUSE,57820,48.7180055538,7.26302245691
SARP,65370,43.0173035605,0.579910090616
HUNDLING,57990,49.1019689356,6.98521601159
SAUVETERRE,65700,43.4768502106,0.105564157307
IPPLING,57990,49.1058301525,7.00408307681
SERE RUSTAING,65220,43.2585633467,0.287398416163
KANFEN,57330,49.4352156072,6.1146772839
SIRADAN,65370,42.9698474653,0.614553890336
KERBACH,57460,49.162415506,6.97402349356
SOMBRUN,65700,43.4809482428,0.000102966481311
KNUTANGE,57240,49.3372900264,6.03313873426
SOREAC,65350,43.3124691316,0.159501219686
LANDANGE,57830,48.6688126564,6.96056023007
SOUES,65430,43.2056090738,0.0994897363458
LAUMESFELD,57480,49.3683939393,6.44377458501
SOUYEAUX,65350,43.2412109122,0.1663976851
LIDREZING,57340,48.8816795144,6.71394586116
TAJAN,65300,43.1815736536,0.451940506125
LIXING LES ST AVOLD,57660,49.0343991815,6.74031521371
THEBE,65370,42.9569919341,0.60265452454
LOSTROFF,57670,48.8651920526,6.8639069452
THERMES MAGNOAC,65230,43.2974962072,0.603217695988
MALLING,57480,49.4148882065,6.30672522537
TIBIRAN JAUNAC,65150,43.0523720905,0.549033475405
MANY,57380,49.0008874067,6.52779955702
TILHOUSE,65130,43.0848937897,0.309988769457
MERTEN,57550,49.2468555754,6.66349016101
TOSTAT,65140,43.3297026101,0.111155594441
METZERESCHE,57920,49.2949941385,6.30743995125
VILLELONGUE,65260,42.94230298,-0.0171051666121
MITTERSHEIM,57930,48.855832503,6.94423877984
VILLENAVE PRES MARSAC,65500,43.3388929432,0.0880398223015
MONTBRONN,57415,48.9975807124,7.30621869916
VISCOS,65120,42.916683424,-0.0532950234889
MONTOIS LA MONTAGNE,57860,49.2211420359,6.02743804311
CANTAOUS,65150,43.101919219,0.445956061466
MORVILLE SUR NIED,57590,48.9493034431,6.42925654166
AYGUATEBIA TALAU,66360,42.5529817606,2.18299990224
MOULINS LES METZ,57160,49.0926450491,6.11852525419
BANYULS DELS ASPRES,66300,42.5651533767,2.86636549196
NIEDERVISSE,57220,49.16173296,6.56498885511
BOLQUERE,66210,42.5221194704,2.06518824241
OBERVISSE,57220,49.1506436659,6.57888159109
BOURG MADAME,66760,42.4379971277,1.96090815348
OMMERAY,57810,48.7181618127,6.68721833616
BROUILLA,66620,42.5745922327,2.89542921407
ORIOCOURT,57590,48.8582626227,6.41317599769
CAMPOME,66500,42.6431601092,2.38417455008
PANGE,57530,49.0816476726,6.35523146056
CASSAGNES,66720,42.7439142997,2.62441382617
PETTONCOURT,57170,48.7881263595,6.41106883774
CAUDIES DE CONFLENT,66360,42.563639266,2.1426420364
PEVANGE,57340,48.9080570122,6.62186068756
CERET,66400,42.4739622057,2.75268021455
PLAPPEVILLE,57050,49.130840924,6.12422757212
CORNEILLA LA RIVIERE,66550,42.709567145,2.72548561716
PUZIEUX,57590,48.8902553561,6.36255550089
LES CLUSES,66480,42.4851649751,2.84398358463
REMERING LES PUTTELANGE,57510,49.0326911576,6.93171898464
ESTAGEL,66310,42.7677306754,2.70754179553
REYERSVILLER,57230,49.0389385883,7.39557012544
FEILLUNS,66730,42.7608211376,2.48853840388
RUAGES,58190,47.3117824259,3.68294903942
FONTPEDROUSE,66360,42.4628889701,2.19485745621
ST ANDRE EN MORVAN,58140,47.3985163696,3.85566396441
FOURQUES,66300,42.5851203665,2.77662110647
ST ELOI,58000,46.9901181067,3.22198605099
JUJOLS,66360,42.5835759835,2.28439855065
ST LAURENT L ABBAYE,58150,47.3370394747,2.99458105958
LATOUR DE CAROL,66760,42.4737507924,1.87250178908
ST LEGER DE FOUGERET,58120,47.0085324049,3.90770959425
LLO,66800,42.4335821703,2.09024996022
ST LEGER DES VIGNES,58300,46.8489006615,3.45264311674
MAUREILLAS LAS ILLAS,66480,42.460076792,2.8011796582
TOURY SUR JOUR,58240,46.729128696,3.25509046367
MAURY,66460,42.8152827939,2.61292653306
TRONSANGES,58400,47.1171713979,3.05070672439
NEFIACH,66170,42.6961258361,2.65843590263
URZY,58130,47.0592677863,3.20126668844
FONT ROMEU ODEILLO VIA,66120,42.513242501,2.02697700093
VIELMANAY,58150,47.2776012604,3.11071354211
POLLESTRES,66450,42.6374827748,2.872863153
AMFROIPRET,59144,50.2776390302,3.73565394566
PONTEILLA,66300,42.632806748,2.82639975565
AUBRY DU HAINAUT,59494,50.3759590091,3.4522066329
PRUGNANES,66220,42.8268896774,2.43647245139
AULNOYE AYMERIES,59620,50.2058749072,3.83263118494
RASIGUERES,66720,42.7745406859,2.59533841168
BAVAY,59570,50.2936087618,3.80308794658
REAL,66210,42.6407525568,2.14619018938
BAZUEL,59360,50.0816021977,3.59590423049
SAHORRE,66360,42.5235898496,2.35864365675
BEAUMONT EN CAMBRESIS,59540,50.1265847908,3.45162407092
ST ANDRE,66690,42.5524573215,2.98000507261
BEAUVOIS EN CAMBRESIS,59157,50.1403335661,3.38449590227
ST CYPRIEN,66750,42.6220280294,3.01622014324
BELLAING,59135,50.3659312022,3.42553238229
STE MARIE LA MER,66470,42.7262501426,3.017081634
BELLIGNIES,59570,50.3225210245,3.76276954523
ST PAUL DE FENOUILLET,66220,42.8206748492,2.50723870282
BERLAIMONT,59145,50.2057229954,3.79391306597
SANSA,66360,42.6192728881,2.18058547197
BERSEE,59235,50.4804538835,3.15078397856
SERRALONGUE,66230,42.3823857102,2.55698391663
BERTHEN,59270,50.7779383016,2.6875622719
LE SOLER,66270,42.6776853173,2.79565359118
BETHENCOURT,59540,50.1426560397,3.42342136756
SOURNIA,66730,42.7145850247,2.41454778007
BETTRECHIES,59570,50.3221407699,3.74013412317
TOULOUGES,66350,42.6696131691,2.82406854776
BEVILLERS,59217,50.158314463,3.39072994469
TRESSERRE,66300,42.5556320578,2.83755303653
BOLLEZEELE,59470,50.8652273621,2.34136933381
VERNET LES BAINS,66820,42.5385252811,2.41579513309
BOUSBECQUE,59166,50.7638184317,3.07542848088
VINCA,66320,42.64326224,2.52272432664
BOUSIGNIES,59178,50.4302087604,3.35488860191
LE VIVIER,66730,42.7641929196,2.44351748783
BOUSIGNIES SUR ROC,59149,50.2638826677,4.18728654005
SOMMERAU,67440,48.6536185967,7.36691370722
BOUSSIERES EN CAMBRESIS,59217,50.1638275467,3.37224279409
ANDLAU,67140,48.3907003871,7.38488102933
BRILLON,59178,50.4339939197,3.33534225599
ASSWILLER,67320,48.8805887917,7.224373364
BRUILLE LEZ MARCHIENNES,59490,50.3559112318,3.24310396614
AVOLSHEIM,67120,48.5605883589,7.49416534055
BRY,59144,50.3162997425,3.68368839887
BAREMBACH,67130,48.4670562489,7.24316580425
BUYSSCHEURE,59285,50.806582613,2.33507855755
BENFELD,67230,48.3659229092,7.60197338557
CAMPHIN EN PEVELE,59780,50.5923766053,3.25767476267
BITSCHHOFFEN,67350,48.8628351945,7.62438682496
CAPPELLE EN PEVELE,59242,50.5045434166,3.17433068381
BOERSCH,67530,48.4664860323,7.37505113728
CARNIERES,59217,50.1649512039,3.34587128459
BOURG BRUCHE,67420,48.358768312,7.143716963
CAUDRY,59540,50.1187185043,3.4192394153
BOUXWILLER,67330,48.8172998086,7.46488021539
CHATEAU L ABBAYE,59230,50.4858024683,3.47414949128
BOUXWILLER,67330,48.8172998086,7.46488021539
CHEMY,59147,50.5317873736,2.99537239927
LA BROQUE,67130,48.4601655449,7.17283025504
CHOISIES,59740,50.212677337,4.04878255804
LA BROQUE,67570,48.4601655449,7.17283025504
COUSOLRE,59149,50.2372536419,4.15308223751
BUST,67320,48.8338084584,7.23455655316
DENAIN,59220,50.3299660733,3.3898623357
CLEEBOURG,67160,48.9953521897,7.88602873126
DRINCHAM,59630,50.9104379281,2.31996661732
DACHSTEIN,67120,48.553555897,7.54050377618
EMMERIN,59320,50.5908761975,3.00549490357
DAMBACH,67110,49.0093806397,7.64091899107
EPPE SAUVAGE,59132,50.1185512931,4.16530475504
DAUBENSAND,67150,48.3518354847,7.72863456174
ESCAUDOEUVRES,59161,50.1924313857,3.27406978358
DIEBOLSHEIM,67230,48.2855918549,7.6576330222
FACHES THUMESNIL,59155,50.593618421,3.07229537426
DIEDENDORF,67260,48.887700346,7.02814105959
FAMARS,59300,50.3123396289,3.52179790977
DONNENHEIM,67170,48.7219425024,7.66278189146
FLERS EN ESCREBIEUX,59128,50.401307148,3.05136553917
DOSSENHEIM SUR ZINSEL,67330,48.814142481,7.37763215457
FOREST SUR MARQUE,59510,50.6330739631,3.18918578659
DRACHENBRONN BIRLENBACH,67160,48.9809878964,7.87807854084
FROMELLES,59249,50.6109686203,2.85464946616
DURNINGEN,67270,48.6849651267,7.5618284818
GOEULZIN,59169,50.3185089576,3.09937496212
EBERBACH SELTZ,67470,48.928540065,8.0666092873
GOUZEAUCOURT,59231,50.0555182827,3.11588275361
EBERSMUNSTER,67600,48.3033027968,7.53361664193
HARGNIES,59138,50.2577740991,3.84173807004
ENTZHEIM,67960,48.5358846915,7.63324537487
HAUCOURT EN CAMBRESIS,59191,50.1068286942,3.34360726309
ERGERSHEIM,67120,48.5755353252,7.53497410967
HON HERGIES,59570,50.3348329757,3.82037377932
ERSTEIN,67150,48.4213687934,7.68523629922
JEUMONT,59460,50.2913767196,4.10405698183
ERSTEIN,67150,48.4213687934,7.68523629922
LAUWIN PLANQUE,59553,50.3929252275,3.02930995162
FESSENHEIM LE BAS,67117,48.6322069438,7.54708136376
LEDERZEELE,59143,50.8134333231,2.29316091241
FLEXBOURG,67310,48.5682741101,7.424259657
LEZ FONTAINE,59740,50.1733832806,4.06309065769
FROHMUHL,67290,48.9113095227,7.27923351719
LILLE,59000,50.6317183168,3.04783272312
GAMBSHEIM,67760,48.6923110768,7.8840878201
LOUVROIL,59720,50.2577866904,3.95387643411
GOERSDORF,67360,48.9590667268,7.77360094456
MAUROIS,59980,50.0727158621,3.4590777682
GOXWILLER,67210,48.4309239256,7.48344951435
